Run,Time_ms
753,3.596674000
754,3.635886000
755,3.687219000
756,3.645994000
757,3.530074000
758,3.586089000
759,3.692383000
760,3.726084000
761,3.614606000
762,3.649827000
763,3.793910000
764,3.708200000
765,3.622552000
766,3.662251000
767,3.680759000
768,3.686317000
769,3.675648000
770,3.647952000
771,3.796728000
772,3.727157000
773,3.689785000
774,3.734554000
775,3.705217000
776,3.680158000
777,3.598859000
778,3.552388000
779,3.607936000
780,4.900226000
781,3.612579000
782,3.569861000
783,3.690070000
784,3.626389000
785,3.645879000
786,3.674230000
787,3.682442000
788,3.878554000
789,3.621899000
790,3.621999000
791,3.724894000
792,3.714671000
793,3.683517000
794,3.644275000
795,3.669530000
796,4.010419000
797,3.753968000
798,3.661837000
799,3.647389000
800,3.737644000
801,3.609877000
802,3.560696000
803,3.716748000
804,3.960453000
805,3.965052000
806,4.009481000
807,4.077087000
808,3.778308000
809,4.168321000
810,3.847367000
811,3.790541000
812,5.120615000
813,3.710808000
814,3.832788000
815,4.057005000
816,3.828979000
817,3.617640000
818,3.955583000
819,4.012226000
820,4.128492000
821,3.757864000
822,3.917709000
823,3.676676000
824,3.607641000
825,4.255683000
826,3.957802000
827,4.019174000
828,3.999631000
829,3.676540000
830,3.700348000
831,3.660605000
832,3.695285000
833,4.086191000
834,3.739719000
835,4.203890000
836,3.743671000
837,3.642296000
838,3.644846000
839,4.811286000
840,3.583233000
841,3.751670000
842,3.653551000
843,3.684812000
844,3.956828000
845,3.647629000
846,3.759500000
847,4.079258000
848,3.689230000
849,3.727435000
850,3.661010000
851,4.009275000
852,3.857292000
853,3.604052000
854,3.684251000
855,3.745893000
856,3.729370000
857,3.645547000
858,3.695511000
859,3.841451000
860,3.724492000
861,3.718914000
862,3.640133000
863,3.703198000
864,3.792468000
865,3.670353000
866,3.655060000
867,3.742887000
868,3.713558000
869,3.678247000
870,4.061629000
871,3.692295000
872,3.670298000
873,3.632073000
874,3.612473000
875,4.347676000
876,3.736158000
877,3.888858000
878,3.644274000
879,3.671400000
880,3.717187000
881,4.587044000
882,3.660119000
883,3.659798000
884,3.691226000
885,3.684574000
886,3.662548000
887,3.644494000
888,3.722756000
889,3.784307000
890,3.726475000
891,3.718967000
892,4.287952000
893,3.676225000
894,3.867945000
895,3.653338000
896,3.620802000
897,3.703721000
898,3.710199000
899,3.995396000
900,3.825989000
901,3.968355000
902,3.854699000
903,3.750926000
904,3.669705000
905,3.686024000
906,3.734297000
907,3.912925000
908,3.805511000
909,3.627565000
910,3.773035000
911,3.740401000
912,3.598841000
913,3.675811000
914,3.951985000
915,3.711117000
916,3.678704000
917,3.649934000
918,4.182267000
919,3.671686000
920,3.692903000
921,3.670481000
922,3.769777000
923,4.316366000
924,3.808686000
925,3.689991000
926,3.641273000
927,3.711617000
928,3.734401000
929,3.938456000
930,3.665839000
931,3.650717000
932,5.202136000
933,3.906521000
934,3.670647000
935,3.633573000
936,3.686931000
937,3.740220000
938,3.705659000
939,4.007625000
940,3.826539000
941,3.607327000
942,4.027405000
943,3.739417000
944,3.632082000
945,3.695742000
946,3.633670000
947,3.824119000
948,4.085654000
949,3.632857000
950,3.713297000
951,3.624404000
952,3.757371000
953,3.785157000
954,3.573992000
955,3.662829000
956,5.177337000
957,3.859062000
958,3.642303000
959,3.640670000
960,3.656257000
961,3.684275000
962,3.676722000
963,3.784204000
964,4.453924000
965,3.617043000
966,4.463600000
967,3.674343000
968,3.756310000
969,3.596868000
970,3.660003000
971,3.667908000
972,3.972292000
973,3.690896000
974,3.641824000
975,3.667064000
976,3.644869000
977,3.621874000
978,3.676689000
979,3.744127000
980,3.814093000
981,3.747403000
982,3.910538000
983,3.630637000
984,3.711809000
985,4.024527000
986,3.699220000
987,3.659504000
988,3.819222000
989,3.659814000
990,3.689664000
991,3.673170000
992,3.603490000
993,4.563967000
994,3.670174000
995,3.740000000
996,3.750125000
997,3.749074000
998,3.863137000
999,3.702450000
1000,3.747139000
1001,3.641307000
1002,3.714497000
1003,3.848739000
1004,3.764892000
1005,3.705915000
1006,4.027548000
1007,3.648261000
1008,3.691551000
1009,3.789767000
1010,4.044288000
1011,3.826424000
1012,3.839099000
1013,3.628301000
1014,3.608667000
