Timestamp,Run,DeviceFilter,Workload,SpeedLine,SpeedNum,SpeedUnit
2026-01-12T10:47:31+01:00,93,,3,"Speed.#1.........:  1309.3 kH/s (56.86ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1309.3,kH/s
2026-01-12T10:47:35+01:00,94,,3,"Speed.#1.........:  1313.1 kH/s (56.68ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1313.1,kH/s
2026-01-12T10:47:39+01:00,95,,3,"Speed.#1.........:  1315.2 kH/s (56.60ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.2,kH/s
2026-01-12T10:47:44+01:00,96,,3,"Speed.#1.........:  1315.2 kH/s (56.68ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.2,kH/s
2026-01-12T10:47:48+01:00,97,,3,"Speed.#1.........:  1313.7 kH/s (56.67ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1313.7,kH/s
2026-01-12T10:47:52+01:00,98,,3,"Speed.#1.........:  1312.0 kH/s (56.74ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1312.0,kH/s
2026-01-12T10:47:56+01:00,99,,3,"Speed.#1.........:  1316.6 kH/s (56.55ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.6,kH/s
2026-01-12T10:48:01+01:00,100,,3,"Speed.#1.........:  1313.1 kH/s (56.71ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1313.1,kH/s
2026-01-12T10:48:05+01:00,101,,3,"Speed.#1.........:  1313.6 kH/s (56.71ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1313.6,kH/s
2026-01-12T10:48:09+01:00,102,,3,"Speed.#1.........:  1314.2 kH/s (56.67ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1314.2,kH/s
2026-01-12T10:48:13+01:00,103,,3,"Speed.#1.........:  1315.8 kH/s (56.68ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.8,kH/s
2026-01-12T10:48:18+01:00,104,,3,"Speed.#1.........:  1314.5 kH/s (56.73ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1314.5,kH/s
2026-01-12T10:48:22+01:00,105,,3,"Speed.#1.........:  1316.9 kH/s (56.68ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.9,kH/s
2026-01-12T10:48:26+01:00,106,,3,"Speed.#1.........:  1315.8 kH/s (56.68ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.8,kH/s
2026-01-12T10:48:30+01:00,107,,3,"Speed.#1.........:  1314.5 kH/s (56.67ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1314.5,kH/s
2026-01-12T10:48:35+01:00,108,,3,"Speed.#1.........:  1314.7 kH/s (56.65ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1314.7,kH/s
2026-01-12T10:48:39+01:00,109,,3,"Speed.#1.........:  1250.5 kH/s (63.00ms) @ Accel:2 Loops:999 Thr:512 Vec:1",1250.5,kH/s
2026-01-12T10:48:42+01:00,110,,3,"Speed.#1.........:  1315.1 kH/s (56.65ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.1,kH/s
2026-01-12T10:48:47+01:00,111,,3,"Speed.#1.........:  1317.9 kH/s (56.52ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1317.9,kH/s
2026-01-12T10:48:51+01:00,112,,3,"Speed.#1.........:  1311.0 kH/s (56.82ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1311.0,kH/s
2026-01-12T10:48:55+01:00,113,,3,"Speed.#1.........:  1316.7 kH/s (56.53ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.7,kH/s
2026-01-12T10:48:59+01:00,114,,3,"Speed.#1.........:  1315.9 kH/s (56.58ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.9,kH/s
2026-01-12T10:49:04+01:00,115,,3,"Speed.#1.........:  1314.1 kH/s (56.66ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1314.1,kH/s
2026-01-12T10:49:08+01:00,116,,3,"Speed.#1.........:  1316.2 kH/s (56.58ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.2,kH/s
2026-01-12T10:49:12+01:00,117,,3,"Speed.#1.........:  1315.0 kH/s (56.61ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.0,kH/s
2026-01-12T10:49:16+01:00,118,,3,"Speed.#1.........:  1316.3 kH/s (56.65ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.3,kH/s
2026-01-12T10:49:21+01:00,119,,3,"Speed.#1.........:  1319.4 kH/s (56.51ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1319.4,kH/s
2026-01-12T10:49:25+01:00,120,,3,"Speed.#1.........:  1317.5 kH/s (56.58ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1317.5,kH/s
2026-01-12T10:49:29+01:00,121,,3,"Speed.#1.........:  1316.6 kH/s (56.61ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.6,kH/s
2026-01-12T10:49:33+01:00,122,,3,"Speed.#1.........:  1316.2 kH/s (56.58ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.2,kH/s
2026-01-12T10:49:38+01:00,123,,3,"Speed.#1.........:  1317.2 kH/s (56.55ms) @ Accel:32 Loops:124 Thr:256 Vec:1",1317.2,kH/s
2026-01-12T10:49:42+01:00,124,,3,"Speed.#1.........:  1313.0 kH/s (56.69ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1313.0,kH/s
2026-01-12T10:49:46+01:00,125,,3,"Speed.#1.........:  1314.7 kH/s (56.64ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1314.7,kH/s
2026-01-12T10:49:50+01:00,126,,3,"Speed.#1.........:  1310.0 kH/s (50.71ms) @ Accel:8 Loops:249 Thr:512 Vec:1",1310.0,kH/s
2026-01-12T10:49:54+01:00,127,,3,"Speed.#1.........:  1314.7 kH/s (56.63ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1314.7,kH/s
2026-01-12T10:49:59+01:00,128,,3,"Speed.#1.........:  1314.8 kH/s (56.63ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1314.8,kH/s
2026-01-12T10:50:03+01:00,129,,3,"Speed.#1.........:  1316.6 kH/s (56.65ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.6,kH/s
2026-01-12T10:50:07+01:00,130,,3,"Speed.#1.........:  1317.9 kH/s (56.61ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1317.9,kH/s
2026-01-12T10:50:11+01:00,131,,3,"Speed.#1.........:  1318.2 kH/s (56.67ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1318.2,kH/s
2026-01-12T10:50:15+01:00,132,,3,"Speed.#1.........:  1313.9 kH/s (56.68ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1313.9,kH/s
2026-01-12T10:50:20+01:00,133,,3,"Speed.#1.........:  1314.2 kH/s (56.65ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1314.2,kH/s
2026-01-12T10:50:24+01:00,134,,3,"Speed.#1.........:  1315.1 kH/s (56.69ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.1,kH/s
2026-01-12T10:50:28+01:00,135,,3,"Speed.#1.........:  1316.2 kH/s (56.59ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.2,kH/s
2026-01-12T10:50:32+01:00,136,,3,"Speed.#1.........:  1312.9 kH/s (56.74ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1312.9,kH/s
2026-01-12T10:50:37+01:00,137,,3,"Speed.#1.........:  1316.2 kH/s (56.59ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.2,kH/s
2026-01-12T10:50:41+01:00,138,,3,"Speed.#1.........:  1316.9 kH/s (56.63ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.9,kH/s
2026-01-12T10:50:45+01:00,139,,3,"Speed.#1.........:  1316.0 kH/s (56.66ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.0,kH/s
2026-01-12T10:50:49+01:00,140,,3,"Speed.#1.........:  1315.8 kH/s (56.59ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.8,kH/s
2026-01-12T10:50:54+01:00,141,,3,"Speed.#1.........:  1315.5 kH/s (56.60ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.5,kH/s
2026-01-12T10:50:58+01:00,142,,3,"Speed.#1.........:  1316.7 kH/s (56.56ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.7,kH/s
2026-01-12T10:51:02+01:00,143,,3,"Speed.#1.........:  1290.0 kH/s (42.17ms) @ Accel:4 Loops:499 Thr:512 Vec:1",1290.0,kH/s
2026-01-12T10:51:06+01:00,144,,3,"Speed.#1.........:  1314.0 kH/s (56.68ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1314.0,kH/s
2026-01-12T10:51:10+01:00,145,,3,"Speed.#1.........:  1316.2 kH/s (56.59ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.2,kH/s
2026-01-12T10:51:14+01:00,146,,3,"Speed.#1.........:  1315.7 kH/s (56.61ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.7,kH/s
2026-01-12T10:51:19+01:00,147,,3,"Speed.#1.........:  1316.0 kH/s (56.71ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.0,kH/s
2026-01-12T10:51:23+01:00,148,,3,"Speed.#1.........:  1314.8 kH/s (56.67ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1314.8,kH/s
2026-01-12T10:51:27+01:00,149,,3,"Speed.#1.........:  1314.4 kH/s (56.67ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1314.4,kH/s
2026-01-12T10:51:31+01:00,150,,3,"Speed.#1.........:  1313.5 kH/s (56.69ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1313.5,kH/s
2026-01-12T10:51:36+01:00,151,,3,"Speed.#1.........:  1313.3 kH/s (56.72ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1313.3,kH/s
2026-01-12T10:51:40+01:00,152,,3,"Speed.#1.........:  1318.4 kH/s (56.55ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1318.4,kH/s
2026-01-12T10:51:44+01:00,153,,3,"Speed.#1.........:  1315.6 kH/s (56.67ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.6,kH/s
2026-01-12T10:51:48+01:00,154,,3,"Speed.#1.........:  1318.0 kH/s (56.61ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1318.0,kH/s
2026-01-12T10:51:53+01:00,155,,3,"Speed.#1.........:  1315.5 kH/s (56.69ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.5,kH/s
2026-01-12T10:51:57+01:00,156,,3,"Speed.#1.........:  1311.2 kH/s (56.88ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1311.2,kH/s
2026-01-12T10:52:01+01:00,157,,3,"Speed.#1.........:  1315.7 kH/s (56.60ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.7,kH/s
2026-01-12T10:52:05+01:00,158,,3,"Speed.#1.........:  1318.1 kH/s (56.66ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1318.1,kH/s
2026-01-12T10:52:10+01:00,159,,3,"Speed.#1.........:  1316.2 kH/s (56.60ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.2,kH/s
2026-01-12T10:52:14+01:00,160,,3,"Speed.#1.........:  1313.2 kH/s (56.84ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1313.2,kH/s
2026-01-12T10:52:18+01:00,161,,3,"Speed.#1.........:  1315.7 kH/s (56.70ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1315.7,kH/s
2026-01-12T10:52:22+01:00,162,,3,"Speed.#1.........:  1316.6 kH/s (56.63ms) @ Accel:16 Loops:124 Thr:512 Vec:1",1316.6,kH/s
